,Technology,Dataset,Sample,Method,Tissue,ARI,NMI,FMI,Purity,Homogeneity,Completeness,V_measure,Time,Memory,PAS,CHAOS,ASW
937,10X,Human Cardiac Niches,SP_11350375,SpatialMGCN,Heart,0.087212963,0.28005542,0.464652919,0.881814984,0.449805044,0.203324011,0.28005542,48.04198937,413.2891815,0.045022863,0.065347499,-0.023682874
938,10X,Human Cardiac Niches,SP_11350375,stLearn,Heart,0.322025863,0.383463322,0.673320396,0.905029898,0.525951094,0.301722362,0.383463322,289.8326944,4184.380918,0.310235667,0.073391757,-0.053296502
939,10X,Human Cardiac Niches,SP_8795938,BASS,Heart,0.183829337,0.176567037,0.840991121,0.971227621,0.434392097,0.110802404,0.176567037,793.0052579,1345.68,0.042199488,0.083954684,-0.069639227
940,10X,Human Cardiac Niches,SP_8795938,Banksy,Heart,0.342100198,0.217500679,0.919386825,0.971227621,0.3957072,0.149964327,0.217500679,13.89346099,290.7885784,0.025575448,0.082818483,-0.031366157
941,10X,Human Cardiac Niches,SP_8795938,BayesSpace,Heart,0.145136903,0.159742052,0.934480918,0.976982097,0.197063122,0.134306273,0.159742052,774.095946,3326.8,0.047953964,0.083886393,-0.182026527
942,10X,Human Cardiac Niches,SP_8795938,CCST,Heart,0.005934175,0.023202243,0.696259178,0.971227621,0.064513513,0.014145024,0.023202243,123.2653419,354.3615221,0.017391304,0.081496776,0.079951685
943,10X,Human Cardiac Niches,SP_8795938,CellCharter,Heart,0.002216621,0.022011085,0.572426344,0.971227621,0.090078205,0.012537345,0.022011085,147.3572882,263.3244053,0.126342711,0.083938383,0.081838464
944,10X,Human Cardiac Niches,SP_8795938,DeepST,Heart,0.013974539,0.044248484,0.584463796,0.971227621,0.177768598,0.02527296,0.044248484,205.6438963,2259.792003,0.097314578,0.083008878,0.079890237
945,10X,Human Cardiac Niches,SP_8795938,GraphST,Heart,0.077973291,0.154534508,0.733669362,0.978900256,0.452773478,0.093166401,0.154534508,10.82700138,277.6827557,0.137468031,0.085242617,0.059253442
946,10X,Human Cardiac Niches,SP_8795938,PRECAST,Heart,0.313189465,0.213555763,0.924705837,0.971227621,0.357011029,0.152341454,0.213555763,34.40778003,593.3,0.070332481,0.088688567,0.003038688
947,10X,Human Cardiac Niches,SP_8795938,SEDR,Heart,0.088717741,0.094978346,0.738001704,0.971227621,0.274793947,0.057867207,0.094978346,13.06091971,739.3369015,0.025319693,0.081498836,0.023886559
948,10X,Human Cardiac Niches,SP_8795938,STAGATE,Heart,0.162668721,0.165718027,0.831453088,0.973017903,0.399143773,0.104888253,0.165718027,28.23574319,218.834042,0.076214834,0.082359575,-0.055750819
949,10X,Human Cardiac Niches,SP_8795938,SpaGCN,Heart,0.012199582,0.030308439,0.582238525,0.971227621,0.123055929,0.017282549,0.030308439,13.34047313,390.9914904,0.145140665,0.083324216,0.058676786
950,10X,Human Cardiac Niches,SP_8795938,SpaceFlow,Heart,-0.001083514,0.021167775,0.567062704,0.971227621,0.087272019,0.012044747,0.021167775,23.5111526,186.2746675,0.027237852,0.082069885,0.15684817
951,10X,Human Cardiac Niches,SP_8795938,SpatialMGCN,Heart,0.002756137,0.011503419,0.598197386,0.971227621,0.04497062,0.006595235,0.011503419,28.69556522,244.559479,0.03516624,0.081698202,0.100464395
952,10X,Human Cardiac Niches,SP_8795938,stLearn,Heart,0.047300603,0.110164654,0.694899385,0.976342711,0.335222815,0.065912831,0.110164654,160.9466214,2179.019098,0.121483376,0.082908891,-0.050224737
953,10X,Human Cardiac Niches,SP_8795939,BASS,Heart,-0.006002336,0.0164772,0.596121238,0.955817378,0.053193744,0.009748428,0.0164772,1014.960714,1122.72,0.04467354,0.067610359,0.123903999
954,10X,Human Cardiac Niches,SP_8795939,Banksy,Heart,0.004239865,0.022004051,0.490339979,0.955817378,0.083674736,0.012667638,0.022004051,16.71314216,362.9885057,0.078055965,0.067450505,0.125162443
955,10X,Human Cardiac Niches,SP_8795939,BayesSpace,Heart,0.020756615,0.063242176,0.621276005,0.960726559,0.187492118,0.038035963,0.063242176,1026.899186,4104.7,0.019145803,0.067615729,0.176891622
956,10X,Human Cardiac Niches,SP_8795939,CCST,Heart,-0.009987402,0.018406627,0.643475365,0.955817378,0.055830498,0.011041763,0.018406627,165.4422361,496.2584835,0.020618557,0.065718968,0.040473205
957,10X,Human Cardiac Niches,SP_8795939,CellCharter,Heart,0.006730534,0.035807444,0.490756519,0.955817378,0.136301239,0.020611363,0.035807444,194.0238118,277.1842878,0.087677958,0.068298601,0.064474743
958,10X,Human Cardiac Niches,SP_8795939,DeepST,Heart,0.024586629,0.056677096,0.52932147,0.955915562,0.204544987,0.03290543,0.056677096,258.3819203,2887.469198,0.088954345,0.06674734,0.034764457
959,10X,Human Cardiac Niches,SP_8795939,GraphST,Heart,0.035137948,0.062692621,0.615657089,0.958271969,0.1919663,0.037463801,0.062692621,15.6140995,377.6327377,0.167403044,0.068354835,0.002883297
960,10X,Human Cardiac Niches,SP_8795939,PRECAST,Heart,0.09668405,0.119755284,0.712063792,0.955817378,0.338648112,0.072738875,0.119755284,57.22825003,741.32,0.12616593,0.07458676,0.018409548
961,10X,Human Cardiac Niches,SP_8795939,SEDR,Heart,0.003766156,0.011918935,0.519643271,0.955817378,0.043394487,0.006908185,0.011918935,16.7726078,998.7561428,0.030044183,0.06581495,0.051768952
962,10X,Human Cardiac Niches,SP_8795939,STAGATE,Heart,0.069950633,0.086423214,0.6694403,0.956308297,0.240223645,0.053006052,0.086423214,37.29036131,244.1793064,0.06293569,0.067543802,0.051178339
963,10X,Human Cardiac Niches,SP_8795939,SpaGCN,Heart,0.006777123,0.025599772,0.492785182,0.955817378,0.097221336,0.01474059,0.025599772,10.44560981,481.4918407,0.221404026,0.070395442,0.018723053
964,10X,Human Cardiac Niches,SP_8795939,SpaceFlow,Heart,0.002312082,0.011181808,0.512264525,0.955817378,0.041341943,0.006466234,0.011181808,21.94246192,210.7406012,0.033676976,0.066019245,0.10815664
965,10X,Human Cardiac Niches,SP_8795939,SpatialMGCN,Heart,0.004514051,0.008926973,0.532237174,0.955817378,0.03173442,0.005194034,0.008926973,43.24445162,271.8849346,0.04467354,0.066100103,0.121154781
966,10X,Human Cardiac Niches,SP_8795939,stLearn,Heart,0.0508135,0.11210768,0.587548496,0.961217477,0.37415127,0.06593142,0.11210768,208.6115162,2875.564946,0.180166912,0.073050656,0.000859656
967,10X,Human Colon,V10S29-108_B1,BASS,Intestine,0.5217779,0.595107842,0.701348947,0.851785714,0.62573469,0.567339186,0.595107842,1119.156576,1829.26,0.022916667,0.057355198,0.189582796
968,10X,Human Colon,V10S29-108_B1,Banksy,Intestine,0.299815176,0.409383077,0.595353495,0.719642857,0.397663519,0.421814387,0.409383077,11.4916223,512.8264097,0.020535714,0.057527465,-0.035231131
969,10X,Human Colon,V10S29-108_B1,BayesSpace,Intestine,0.495158234,0.586043729,0.688122338,0.852083333,0.60788571,0.565716918,0.586043729,1617.988374,6888.66,0.007142857,0.057425328,0.224071966
970,10X,Human Colon,V10S29-108_B1,CCST,Intestine,0.848980278,0.769093728,0.911463393,0.920297619,0.753810529,0.78514479,0.769093728,317.1499946,988.6479572,0.008035714,0.057476261,0.183718409
971,10X,Human Colon,V10S29-108_B1,CellCharter,Intestine,0.552636843,0.623981313,0.723721423,0.85297619,0.647476868,0.602149225,0.623981313,181.0960021,127.8307865,0.025654762,0.057678222,0.200511858
972,10X,Human Colon,V10S29-108_B1,DeepST,Intestine,0.46137057,0.600416479,0.667259634,0.834404762,0.628316769,0.57708559,0.600416479,388.4146121,2535.831506,0.015535714,0.057364192,0.165918072
973,10X,Human Colon,V10S29-108_B1,GraphST,Intestine,0.524726596,0.640033752,0.711534802,0.847916667,0.651750797,0.628730559,0.640033752,17.74563546,654.1405994,0.023511905,0.057571071,0.195138554
974,10X,Human Colon,V10S29-108_B1,PRECAST,Intestine,0.50115835,0.615739447,0.696277404,0.843154762,0.629746798,0.602341663,0.615739447,84.04141803,310.02,0.041964286,0.058558995,0.18242075
975,10X,Human Colon,V10S29-108_B1,SEDR,Intestine,0.337624567,0.459420966,0.621293305,0.744047619,0.455630375,0.468439207,0.459420966,18.6338131,829.314217,0.013035714,0.057394721,0.023500606
976,10X,Human Colon,V10S29-108_B1,STAGATE,Intestine,0.516356817,0.597833626,0.698990656,0.845595238,0.626905819,0.571555388,0.597833626,52.12505555,214.3411221,0.028571429,0.057889663,0.153230979
977,10X,Human Colon,V10S29-108_B1,SpaGCN,Intestine,0.500795049,0.630286812,0.693928487,0.848809524,0.649851607,0.611865643,0.630286812,24.19765835,454.4082846,0.013095238,0.058111312,0.207456448
978,10X,Human Colon,V10S29-108_B1,SpaceFlow,Intestine,0.527029434,0.628963907,0.712961504,0.848809524,0.640027562,0.618276252,0.628963907,30.20304799,195.3580095,0.017202381,0.057428125,0.183755432
979,10X,Human Colon,V10S29-108_B1,SpatialMGCN,Intestine,0.484043194,0.612599042,0.687165864,0.836607143,0.623954884,0.60164916,0.612599042,52.79585066,247.3026342,0.00952381,0.057336787,0.197441892
980,10X,Human Colon,V10S29-108_B1,stLearn,Intestine,0.52875643,0.631486297,0.713442984,0.850892857,0.643968445,0.619478835,0.631486297,341.5825898,3976.023529,0.038095238,0.057979784,0.194318695
981,10X,Human Colon,V11A20-396_A1,BASS,Intestine,0.238593244,0.365544668,0.532852518,0.57122905,0.354074966,0.377782331,0.365544668,881.958384,1319.24,0.017458101,0.068411156,0.336619922
982,10X,Human Colon,V11A20-396_A1,Banksy,Intestine,0.335373533,0.434376176,0.635107321,0.652234637,0.386813259,0.495275739,0.434376176,6.406081915,206.9577185,0.00698324,0.068497799,0.182297981
983,10X,Human Colon,V11A20-396_A1,BayesSpace,Intestine,0.328324075,0.428887087,0.628199595,0.645949721,0.384463726,0.484917511,0.428887087,695.120492,3184.24,0.017458101,0.068498936,0.171645514
984,10X,Human Colon,V11A20-396_A1,CCST,Intestine,0.362312864,0.50206706,0.604560125,0.702234637,0.489941436,0.521285754,0.50206706,114.7165926,264.6740644,0.020111732,0.069128307,0.358587475
985,10X,Human Colon,V11A20-396_A1,CellCharter,Intestine,0.369175612,0.453701094,0.600820828,0.721648045,0.453103126,0.454337857,0.453701094,71.00583448,76.13550453,0.029469274,0.069351078,0.173698592
986,10X,Human Colon,V11A20-396_A1,DeepST,Intestine,0.310698832,0.439811074,0.57973234,0.667458101,0.420058325,0.461538995,0.439811074,199.6981351,2223.268162,0.007821229,0.068624914,0.358825284
987,10X,Human Colon,V11A20-396_A1,GraphST,Intestine,0.362496208,0.401775272,0.657437001,0.67877095,0.351378261,0.469049472,0.401775272,10.70081539,166.3416975,0.054469274,0.069860249,0.084439626
988,10X,Human Colon,V11A20-396_A1,PRECAST,Intestine,0.323694827,0.349761691,0.632316683,0.665269043,0.306356679,0.407496295,0.349761691,30.59762993,356.5,0.069881202,0.070292079,0.047220001
989,10X,Human Colon,V11A20-396_A1,SEDR,Intestine,0.400102859,0.455321942,0.636334276,0.727513966,0.439724,0.473195921,0.455321942,11.93432398,352.613937,0.012569832,0.068702006,0.107931247
990,10X,Human Colon,V11A20-396_A1,STAGATE,Intestine,0.37772386,0.444445098,0.649826056,0.69650838,0.398212227,0.503291255,0.444445098,24.30485997,81.21206589,0.039385475,0.069774981,0.0145364
991,10X,Human Colon,V11A20-396_A1,SpaGCN,Intestine,0.306495724,0.39574486,0.559582977,0.67527933,0.397394012,0.394109339,0.39574486,17.26809173,219.5279184,0.094273743,0.069771526,0.241835135
992,10X,Human Colon,V11A20-396_A1,SpaceFlow,Intestine,0.442422399,0.548041135,0.644176018,0.773044693,0.552518884,0.543651582,0.548041135,18.16408677,56.23605461,0.00698324,0.0685035,0.362040529
993,10X,Human Colon,V11A20-396_A1,SpatialMGCN,Intestine,0.32810202,0.428185881,0.659608626,0.673184358,0.356300176,0.536409781,0.428185881,24.38729682,91.56425247,0.01396648,0.068590421,0.092428403
994,10X,Human Colon,V11A20-396_A1,stLearn,Intestine,0.378984811,0.474775357,0.679743507,0.661312849,0.373647704,0.650956585,0.474775357,146.3970042,1856.826419,0.020949721,0.069051092,-0.048936489
995,10X,Human Colon,V11A20-396_C1,BASS,Intestine,0.509476078,0.557693366,0.697157389,0.835201454,0.560696804,0.554721933,0.557693366,1235.686462,1880.16,0.017267495,0.056693439,0.230910704
996,10X,Human Colon,V11A20-396_C1,Banksy,Intestine,0.76288334,0.710587872,0.863347447,0.871978188,0.665976902,0.76696907,0.710587872,11.42118993,454.5833508,0.013026356,0.057184838,0.150329718
997,10X,Human Colon,V11A20-396_C1,BayesSpace,Intestine,0.507326834,0.589729401,0.695103438,0.838230839,0.595811931,0.583769808,0.589729401,1592.76884,6504.4,0.013026356,0.057554919,0.2299401
998,10X,Human Colon,V11A20-396_C1,CCST,Intestine,0.83771665,0.761327925,0.900703324,0.924265374,0.758780726,0.763921138,0.761327925,316.6608936,929.1462168,0.010602848,0.056588235,0.210463033
999,10X,Human Colon,V11A20-396_C1,CellCharter,Intestine,0.533169676,0.585978181,0.707070379,0.837140261,0.599686699,0.572894802,0.585978181,130.2191913,100.1295702,0.028233869,0.056934492,0.179613573
1000,10X,Human Colon,V11A20-396_C1,DeepST,Intestine,0.501741567,0.612174759,0.695254476,0.832353832,0.61146863,0.613094707,0.612174759,395.3541644,4921.602214,0.015995153,0.05668421,0.192223562
1001,10X,Human Colon,V11A20-396_C1,GraphST,Intestine,0.479509037,0.558148405,0.68801707,0.815510451,0.545208329,0.571717659,0.558148405,19.24941754,631.2190571,0.02423508,0.056815823,0.165560977
1002,10X,Human Colon,V11A20-396_C1,PRECAST,Intestine,0.042748816,0.227520187,0.503945908,0.600909091,0.194162424,0.274717602,0.227520187,81.60129604,321.2,0.043333333,0.058604009,0.017712891
1003,10X,Human Colon,V11A20-396_C1,SEDR,Intestine,0.60527061,0.591286802,0.757375821,0.826416238,0.594082829,0.588525469,0.591286802,20.63784051,900.436302,0.012178128,0.056539782,0.186077505
1004,10X,Human Colon,V11A20-396_C1,STAGATE,Intestine,0.620029992,0.599196776,0.773305362,0.821629809,0.578235171,0.621735339,0.599196776,54.81453171,213.7522177,0.040411996,0.057089931,0.156420224
1005,10X,Human Colon,V11A20-396_C1,SpaGCN,Intestine,0.51998698,0.590621476,0.697718117,0.839745532,0.60702693,0.575079432,0.590621476,36.03772278,493.9934479,0.030596789,0.056737255,0.185520392
1006,10X,Human Colon,V11A20-396_C1,SpaceFlow,Intestine,0.544775959,0.577327141,0.719239151,0.805149955,0.578360425,0.576570428,0.577327141,35.20002818,194.5543558,0.013632233,0.056940353,0.160779893
1007,10X,Human Colon,V11A20-396_C1,SpatialMGCN,Intestine,0.059616387,0.267188127,0.502309394,0.62556801,0.234705021,0.310106819,0.267188127,50.9348815,227.7446133,0.011208725,0.056560409,-0.057934432
1008,10X,Human Colon,V11A20-396_C1,stLearn,Intestine,0.684325434,0.645933734,0.828676669,0.824295668,0.544724214,0.793335036,0.645933734,338.7246509,4743.447486,0.023023326,0.056992803,0.057590125
1009,10X,Human Colon,V11B18-363_C1,BASS,Intestine,0.712189325,0.622457129,0.831012996,0.849278461,0.626220287,0.618738929,0.622457129,1193.83236,2157.28,0.02485302,0.055971222,0.147862501
1010,10X,Human Colon,V11B18-363_C1,Banksy,Intestine,0.762047644,0.636720868,0.868216544,0.82950294,0.606522462,0.670083964,0.636720868,11.52716861,486.7074472,0.023249599,0.05616557,0.170266814
1011,10X,Human Colon,V11B18-363_C1,BayesSpace,Intestine,0.682061442,0.666838991,0.824155279,0.777926243,0.61684662,0.72564928,0.666838991,1787.393682,7345.6,0.012025655,0.05648399,0.138044105
1012,10X,Human Colon,V11B18-363_C1,CCST,Intestine,0.796593921,0.675063227,0.884278827,0.884339925,0.664654504,0.685855461,0.675063227,379.9471884,1139.21995,0.012132549,0.05606375,0.152971782
1013,10X,Human Colon,V11B18-363_C1,CellCharter,Intestine,0.575125849,0.63375962,0.740930273,0.822875468,0.655167635,0.614196503,0.63375962,78.78173804,89.13427849,0.033832175,0.056047612,0.161524676
1014,10X,Human Colon,V11B18-363_C1,DeepST,Intestine,0.614821699,0.657201265,0.778487743,0.777391769,0.627734956,0.692806092,0.657201265,446.8953884,2809.062906,0.012292892,0.055730501,0.143843804
1015,10X,Human Colon,V11B18-363_C1,GraphST,Intestine,0.61736611,0.566295125,0.787685085,0.773115981,0.524515292,0.615306888,0.566295125,19.52235823,769.1435972,0.060929984,0.057389438,0.135360592
1016,10X,Human Colon,V11B18-363_C1,PRECAST,Intestine,0.234434283,0.193342981,0.663739411,0.665062817,0.150413187,0.270565832,0.193342981,98.71824994,344.62,0.051590484,0.057955819,0.072195606
1017,10X,Human Colon,V11B18-363_C1,SEDR,Intestine,0.665099624,0.580351136,0.813941441,0.806948156,0.551565399,0.612435134,0.580351136,18.97378459,554.418502,0.014163549,0.055596895,0.134849482
1018,10X,Human Colon,V11B18-363_C1,STAGATE,Intestine,0.326447104,0.310730526,0.685666021,0.735008017,0.254769946,0.398222027,0.310730526,58.11467056,240.1822067,0.074078033,0.056547826,-0.00257143
1019,10X,Human Colon,V11B18-363_C1,SpaGCN,Intestine,0.452269739,0.603698308,0.665697378,0.779262427,0.630609049,0.578990353,0.603698308,26.62412691,451.5346405,0.044895778,0.056450592,0.156132951
1020,10X,Human Colon,V11B18-363_C1,SpaceFlow,Intestine,0.828502558,0.738748568,0.899267178,0.918065206,0.747957213,0.729767395,0.738748568,60.04236927,229.5600691,0.006039551,0.055421484,0.149923909
1021,10X,Human Colon,V11B18-363_C1,SpatialMGCN,Intestine,0.702297001,0.657759338,0.829918536,0.83778728,0.637265028,0.679615635,0.657759338,53.29307551,258.9789303,0.009353287,0.055609043,0.174657799
1022,10X,Human Colon,V11B18-363_C1,stLearn,Intestine,0.719052833,0.604539352,0.842717785,0.84767504,0.581631666,0.629325469,0.604539352,376.5687266,4239.278095,0.075895243,0.058105991,0.15217302
1023,10X,Human Colon,V11M22-349_A1,BASS,Intestine,0.315632814,0.307820424,0.692315909,0.781512605,0.333784842,0.2856039,0.307820424,536.104706,1927.8,0.071895425,0.061606307,0.031540462
1024,10X,Human Colon,V11M22-349_A1,Banksy,Intestine,0.502249888,0.349995053,0.812655423,0.864612512,0.334059787,0.367526755,0.349995053,5.287774754,189.4094334,0.014005602,0.061195723,0.066084134
1025,10X,Human Colon,V11M22-349_A1,BayesSpace,Intestine,0.736797066,0.618939499,0.901299724,0.933706816,0.5907592,0.649942974,0.618939499,519.289822,2346.6,0.024276377,0.061860706,0.023484107
1026,10X,Human Colon,V11M22-349_A1,CCST,Intestine,0.514552717,0.378713403,0.825947938,0.870588235,0.349564203,0.413630329,0.378713403,89.04175825,196.9859755,0.026704015,0.06208167,0.039771945
1027,10X,Human Colon,V11M22-349_A1,CellCharter,Intestine,0.140265399,0.135103783,0.612905437,0.725863679,0.146528868,0.125331916,0.135103783,77.65809841,94.19402008,0.051914099,0.062410859,0.03572524
1028,10X,Human Colon,V11M22-349_A1,DeepST,Intestine,-0.021999649,0.1161661,0.593880604,0.743604108,0.125348969,0.109769502,0.1161661,117.1407063,862.9726412,0.073576097,0.061843748,-0.003608789
1029,10X,Human Colon,V11M22-349_A1,GraphST,Intestine,0.019866905,0.002160641,0.711339416,0.722689076,0.001648056,0.003136017,0.002160641,8.284348202,127.2073372,0.024276377,0.061803402,0.036508959
1030,10X,Human Colon,V11M22-349_A1,PRECAST,Intestine,-0.07589339,0.061713139,0.648214513,0.722689076,0.052115361,0.07564406,0.061713139,16.88528795,299.92,0.08496732,0.06279796,0.056508505
1031,10X,Human Colon,V11M22-349_A1,SEDR,Intestine,0.419154532,0.28618052,0.796082865,0.840896359,0.260075448,0.318854756,0.28618052,9.151953793,238.0011248,0.005975724,0.061128114,0.070485232
1032,10X,Human Colon,V11M22-349_A1,STAGATE,Intestine,0.447141209,0.305340631,0.778399405,0.841830065,0.3029181,0.308458906,0.305340631,19.60634842,76.16193237,0.050793651,0.062690513,0.047522366
