,Tech,Dataset,Sample,Method,Tissue,ARI,NMI,FMI,Purity,Homogeneity,Completeness,V_measure,Memory,Time
748,Slideseq,Mouse Normal,Puck_191109_08,PRECAST,Kidney,0.020713038,0.063238911,0.205204089,0.529311414,0.095778913,0.047202349,0.063238911,1860.42,408.5303791
749,Slideseq,Mouse Normal,Puck_191109_08,SEDR,Kidney,0.13888447,0.160405601,0.487694837,0.537332931,0.156806318,0.164619085,0.160405601,20015.90779,198.5503147
750,Slideseq,Mouse Normal,Puck_191109_08,STAGATE,Kidney,0.032007209,0.090954345,0.246079406,0.5136827,0.131475351,0.069527468,0.090954345,375.7111736,321.4363637
751,Slideseq,Mouse Normal,Puck_191109_08,SpaGCN,Kidney,0.014196153,0.017711633,0.247870675,0.465755493,0.023794834,0.014105525,0.017711633,13421.33435,2210.632746
752,Slideseq,Mouse Normal,Puck_191109_08,SpaceFlow,Kidney,0.019331317,0.078778497,0.204277435,0.510767953,0.119458575,0.058771227,0.078778497,501.1895424,630.2839254
753,Slideseq,Mouse Normal,Puck_191109_08,SpatialMGCN,Kidney,0.007629173,0.040894734,0.185770647,0.481537416,0.062769235,0.030326298,0.040894734,6182.086991,320.1907346
754,Slideseq,Mouse Normal,Puck_191109_08,stLearn,Kidney,0.099678076,0.169126914,0.364933541,0.563897908,0.198416384,0.147700384,0.169126914,3026.047383,15.71921802
755,Slideseq,Mouse Normal,Puck_191109_09,BASS,Kidney,0.13109795,0.263211764,0.306787491,0.59828316,0.304607796,0.231721007,0.263211764,6548.36,2782.234166
756,Slideseq,Mouse Normal,Puck_191109_09,Banksy,Kidney,0.139420836,0.235742458,0.315917019,0.579166667,0.268253166,0.210260162,0.235742458,3179.547888,79.75747833
757,Slideseq,Mouse Normal,Puck_191109_09,CCST,Kidney,0.079200035,0.148311309,0.260030686,0.526737608,0.170016415,0.131546397,0.148311309,43429.5747,12942.86708
758,Slideseq,Mouse Normal,Puck_191109_09,CellCharter,Kidney,0.080570647,0.183441406,0.229829481,0.530337434,0.236868772,0.149684527,0.183441406,113.8524504,825.1687731
759,Slideseq,Mouse Normal,Puck_191109_09,DeepST,Kidney,0.108061625,0.179134469,0.2925732,0.531445073,0.197101909,0.164612559,0.179134469,24666.5401,1864.546846
760,Slideseq,Mouse Normal,Puck_191109_09,GraphST,Kidney,0.087166064,0.199166535,0.24287442,0.557775228,0.251320523,0.164938523,0.199166535,20142.05457,114.4403253
761,Slideseq,Mouse Normal,Puck_191109_09,PRECAST,Kidney,0.024701488,0.050570559,0.175634186,0.455725712,0.064597474,0.041548563,0.050570559,1809.68,436.7802698
762,Slideseq,Mouse Normal,Puck_191109_09,SEDR,Kidney,0.100306634,0.178642406,0.266295742,0.539158986,0.213714382,0.153503984,0.178642406,18563.13606,171.1666215
763,Slideseq,Mouse Normal,Puck_191109_09,STAGATE,Kidney,0.066591066,0.16230517,0.223740658,0.525321413,0.203686734,0.134901829,0.16230517,365.9397646,281.32729
764,Slideseq,Mouse Normal,Puck_191109_09,SpaGCN,Kidney,0.097463709,0.193576268,0.25624115,0.559832272,0.239370733,0.162490001,0.193576268,12241.13989,2548.07107
765,Slideseq,Mouse Normal,Puck_191109_09,SpaceFlow,Kidney,0.065336389,0.150485796,0.217386406,0.529783615,0.19223652,0.12364204,0.150485796,441.8901711,329.6214751
766,Slideseq,Mouse Normal,Puck_191109_09,SpatialMGCN,Kidney,0.076813017,0.15589494,0.234317762,0.525574588,0.195895734,0.129459954,0.15589494,5677.91045,328.4459138
767,Slideseq,Mouse Normal,Puck_191109_09,stLearn,Kidney,0.146643253,0.23882918,0.328189676,0.593844693,0.258507987,0.222092836,0.23882918,3119.718555,16.31098647
768,Slideseq,Mouse Normal,Puck_191109_10,BASS,Kidney,0.215654704,0.227719765,0.428158519,0.559326113,0.207001978,0.253045853,0.227719765,4974.36,1499.461669
769,Slideseq,Mouse Normal,Puck_191109_10,Banksy,Kidney,0.202482453,0.21819634,0.462606697,0.522615496,0.18633521,0.263200538,0.21819634,1591.334057,54.76377063
770,Slideseq,Mouse Normal,Puck_191109_10,CCST,Kidney,0.000368408,0.012930791,0.412562824,0.348961091,0.009035812,0.022897732,0.012930791,10851.93584,3243.835289
771,Slideseq,Mouse Normal,Puck_191109_10,CellCharter,Kidney,0.068766902,0.14949454,0.214363001,0.504452467,0.187241399,0.124416551,0.14949454,61.50214081,329.1058764
772,Slideseq,Mouse Normal,Puck_191109_10,DeepST,Kidney,0.084648547,0.141697535,0.246004334,0.512571199,0.165949767,0.123682442,0.141697535,10567.08522,637.7566283
773,Slideseq,Mouse Normal,Puck_191109_10,GraphST,Kidney,0.0998704,0.177838971,0.258955263,0.524187726,0.213151499,0.152563909,0.177838971,5058.266804,51.50486541
774,Slideseq,Mouse Normal,Puck_191109_10,PRECAST,Kidney,0.052736755,0.085621296,0.204392413,0.484231114,0.105357216,0.07211284,0.085621296,960.14,198.2330655
775,Slideseq,Mouse Normal,Puck_191109_10,SEDR,Kidney,0.07965762,0.135905266,0.250382358,0.496044926,0.155738218,0.120566042,0.135905266,5416.284588,69.18378921
776,Slideseq,Mouse Normal,Puck_191109_10,STAGATE,Kidney,0.075638628,0.151258868,0.237828326,0.528263137,0.181298604,0.129759363,0.151258868,171.6487371,132.2180951
777,Slideseq,Mouse Normal,Puck_191109_10,SpaGCN,Kidney,0.090794328,0.15932651,0.245889598,0.542478941,0.190793384,0.136769588,0.15932651,3361.267601,783.1397247
778,Slideseq,Mouse Normal,Puck_191109_10,SpaceFlow,Kidney,0.056072763,0.1237341,0.203726301,0.488808664,0.15378312,0.103522289,0.1237341,352.6352037,252.0343674
779,Slideseq,Mouse Normal,Puck_191109_10,SpatialMGCN,Kidney,0.034413867,0.069375199,0.195995517,0.433132772,0.082525577,0.059839782,0.069375199,1702.744009,133.5849974
780,Slideseq,Mouse Normal,Puck_191109_10,stLearn,Kidney,0.196838134,0.198087274,0.386991223,0.534215804,0.196094713,0.200264711,0.198087274,1404.990722,6.893050051
781,Slideseq,Mouse Normal,Puck_191112_02,BASS,Kidney,0.226264687,0.286727415,0.447863641,0.697311168,0.35056116,0.242559679,0.286727415,5385.26,1737.877518
782,Slideseq,Mouse Normal,Puck_191112_02,Banksy,Kidney,0.163282586,0.22246168,0.578368669,0.596782359,0.177997746,0.296536711,0.22246168,2360.250077,67.75981808
783,Slideseq,Mouse Normal,Puck_191112_02,CCST,Kidney,0.045827178,0.098807138,0.303710615,0.5553163,0.113935676,0.087374013,0.098807138,22126.9496,6577.219373
784,Slideseq,Mouse Normal,Puck_191112_02,CellCharter,Kidney,0.075696144,0.198334981,0.259139862,0.644248577,0.286817405,0.151581194,0.198334981,129.0384998,615.2370088
785,Slideseq,Mouse Normal,Puck_191112_02,DeepST,Kidney,0.0729727,0.135796684,0.287662237,0.58700212,0.174838404,0.111072745,0.135796684,17221.32701,1102.682895
786,Slideseq,Mouse Normal,Puck_191112_02,GraphST,Kidney,0.049892212,0.162788568,0.246347259,0.575755885,0.226012188,0.127204859,0.162788568,10287.46659,69.02758884
787,Slideseq,Mouse Normal,Puck_191112_02,PRECAST,Kidney,0.070017375,0.177061855,0.24520308,0.630501339,0.243053917,0.139252993,0.177061855,1194.2,281.0623883
788,Slideseq,Mouse Normal,Puck_191112_02,SEDR,Kidney,0.126471174,0.164267843,0.539622071,0.553642754,0.13091596,0.252118869,0.164267843,10287.95774,113.4899317
789,Slideseq,Mouse Normal,Puck_191112_02,STAGATE,Kidney,0.053736261,0.140550464,0.253049103,0.597891331,0.194686153,0.109973621,0.140550464,263.9710901,191.4206528
790,Slideseq,Mouse Normal,Puck_191112_02,SpaGCN,Kidney,0.0693028,0.14276273,0.28247864,0.643088252,0.186579111,0.115612259,0.14276273,6214.159213,1169.040685
791,Slideseq,Mouse Normal,Puck_191112_02,SpaceFlow,Kidney,0.026379475,0.104415126,0.204814525,0.564978244,0.150344068,0.079984794,0.104415126,486.3237513,439.3290338
792,Slideseq,Mouse Normal,Puck_191112_02,SpatialMGCN,Kidney,0.086885472,0.134062743,0.290376299,0.62027223,0.183120482,0.105736163,0.134062743,3027.024489,185.1633465
793,Slideseq,Mouse Normal,Puck_191112_02,stLearn,Kidney,0.221251254,0.260349441,0.45125316,0.679794712,0.295832952,0.232737556,0.260349441,2281.65569,9.296034193
794,Slideseq,Mouse Normal,Puck_191112_04,BASS,Kidney,0.154827974,0.236193265,0.354666826,0.673640806,0.294120492,0.197329156,0.236193265,3754.38,1585.699907
795,Slideseq,Mouse Normal,Puck_191112_04,Banksy,Kidney,0.150249071,0.198801423,0.422063873,0.575888384,0.1989222,0.198680792,0.198801423,1706.887148,46.02296486
796,Slideseq,Mouse Normal,Puck_191112_04,CCST,Kidney,0.132736191,0.161273899,0.418470249,0.553604154,0.155811591,0.168195204,0.161273899,11867.49092,3583.549137
797,Slideseq,Mouse Normal,Puck_191112_04,CellCharter,Kidney,0.103685429,0.174803825,0.300303198,0.601588271,0.224471503,0.143144388,0.174803825,86.13021278,454.4992172
798,Slideseq,Mouse Normal,Puck_191112_04,DeepST,Kidney,0.130512698,0.180952924,0.380875185,0.585781918,0.190928674,0.174809885,0.180952924,11885.25155,819.5199243
799,Slideseq,Mouse Normal,Puck_191112_04,GraphST,Kidney,0.088658324,0.163264216,0.300763688,0.571395846,0.203604629,0.136265734,0.163264216,5579.920551,48.9706286
800,Slideseq,Mouse Normal,Puck_191112_04,PRECAST,Kidney,0.055102501,0.100726572,0.27613111,0.547146011,0.123486521,0.085050764,0.100726572,977.86,145.8796003
801,Slideseq,Mouse Normal,Puck_191112_04,SEDR,Kidney,0.098052103,0.157697364,0.316919109,0.566829566,0.187990501,0.135860043,0.157697364,6022.128333,60.70190516
802,Slideseq,Mouse Normal,Puck_191112_04,STAGATE,Kidney,0.078774515,0.149397355,0.288767727,0.579123396,0.187396649,0.124219999,0.149397355,186.1022444,129.1812281
803,Slideseq,Mouse Normal,Puck_191112_04,SpaGCN,Kidney,0.11156828,0.202640728,0.309261377,0.640042761,0.258354917,0.166693341,0.202640728,3756.35119,616.3900847
804,Slideseq,Mouse Normal,Puck_191112_04,SpaceFlow,Kidney,0.065487363,0.13171274,0.263996675,0.565348198,0.169337631,0.107777859,0.13171274,296.893125,79.98341241
805,Slideseq,Mouse Normal,Puck_191112_04,SpatialMGCN,Kidney,0.103609969,0.16095729,0.30710703,0.591631032,0.202438248,0.133584856,0.16095729,1728.606281,108.3804925
806,Slideseq,Mouse Normal,Puck_191112_04,stLearn,Kidney,0.208956813,0.258263334,0.434973167,0.64526573,0.269510146,0.248738382,0.258263334,1585.057152,7.30850749
807,Slideseq,Mouse Normal,Puck_191112_05,BASS,Kidney,0.004465879,0.077814569,0.302110575,0.413002755,0.075228306,0.080584988,0.077814569,2651.88,1195.54955
808,Slideseq,Mouse Normal,Puck_191112_05,Banksy,Kidney,0.033263471,0.076033003,0.325232577,0.396042962,0.069970207,0.083246136,0.076033003,1138.728773,44.85945196
809,Slideseq,Mouse Normal,Puck_191112_05,CCST,Kidney,0.000916239,0.006505787,0.363867715,0.367823691,0.005361238,0.008322726,0.006505787,5762.55202,1766.231171
810,Slideseq,Mouse Normal,Puck_191112_05,CellCharter,Kidney,0.014497403,0.048210662,0.175503978,0.391559229,0.060849635,0.039920367,0.048210662,37.50274868,143.8411367
811,Slideseq,Mouse Normal,Puck_191112_05,DeepST,Kidney,0.00915223,0.030760011,0.207841431,0.369322314,0.034668584,0.027800665,0.030760011,7562.904344,497.6764359
812,Slideseq,Mouse Normal,Puck_191112_05,GraphST,Kidney,0.021981851,0.069537405,0.221180427,0.413443526,0.082506103,0.060091881,0.069537405,2738.274797,49.16399212
813,Slideseq,Mouse Normal,Puck_191112_05,PRECAST,Kidney,0.004657369,0.013379671,0.16952305,0.383861992,0.016639827,0.011187719,0.013379671,736.3,139.2319494
814,Slideseq,Mouse Normal,Puck_191112_05,SEDR,Kidney,0.011937924,0.034015324,0.228803686,0.372892562,0.03743697,0.031220029,0.034015324,3256.456424,54.68652654
815,Slideseq,Mouse Normal,Puck_191112_05,STAGATE,Kidney,0.008880745,0.040234123,0.222489349,0.394710744,0.046378714,0.035606121,0.040234123,117.8163584,102.4229187
816,Slideseq,Mouse Normal,Puck_191112_05,SpaGCN,Kidney,0.013058842,0.022245988,0.202915348,0.38292011,0.025896977,0.019497241,0.022245988,2052.457835,343.2811289
817,Slideseq,Mouse Normal,Puck_191112_05,SpaceFlow,Kidney,0.015105353,0.043507913,0.178263377,0.382743802,0.054438248,0.036235826,0.043507913,258.8634535,163.3343351
818,Slideseq,Mouse Normal,Puck_191112_05,SpatialMGCN,Kidney,0.001067523,0.009488742,0.20768966,0.368044077,0.010576582,0.008603809,0.009488742,1061.822616,100.5881993
819,Slideseq,Mouse Normal,Puck_191112_05,stLearn,Kidney,0.012525144,0.045581494,0.343736809,0.380253444,0.03746513,0.060570684,0.045581494,902.3302763,5.25370903
820,Slideseq,Mouse Normal,Puck_191112_07,BASS,Kidney,0.187984396,0.252502548,0.3681568,0.590927022,0.264873545,0.24123557,0.252502548,3503.28,1393.405644
821,Slideseq,Mouse Normal,Puck_191112_07,Banksy,Kidney,0.114904172,0.197213376,0.296735766,0.546544877,0.219327748,0.179150041,0.197213376,1608.816109,43.38303599
822,Slideseq,Mouse Normal,Puck_191112_07,CCST,Kidney,0.170950891,0.122711456,0.468776528,0.50833925,0.100343881,0.158029812,0.122711456,11147.95477,3348.195561
823,Slideseq,Mouse Normal,Puck_191112_07,CellCharter,Kidney,0.086420028,0.164619888,0.2399565,0.515676529,0.205121931,0.137486652,0.164619888,58.69655113,328.2260922
824,Slideseq,Mouse Normal,Puck_191112_07,DeepST,Kidney,0.083927399,0.161868784,0.242609203,0.526848126,0.195948467,0.137956513,0.161868784,10650.17956,619.317671
825,Slideseq,Mouse Normal,Puck_191112_07,GraphST,Kidney,0.093552648,0.177374886,0.253718296,0.536883629,0.215719691,0.150604496,0.177374886,5222.600444,60.89061904
826,Slideseq,Mouse Normal,Puck_191112_07,PRECAST,Kidney,0.057085715,0.069941193,0.210349932,0.487808752,0.087569349,0.058221008,0.069941193,973.92,201.5333029
827,Slideseq,Mouse Normal,Puck_191112_07,SEDR,Kidney,0.099872635,0.170844961,0.268287333,0.531218935,0.198921128,0.149790707,0.170844961,5546.211288,69.7318831
828,Slideseq,Mouse Normal,Puck_191112_07,STAGATE,Kidney,0.07698055,0.153613661,0.233111745,0.529609467,0.189979485,0.128938346,0.153613661,171.6485754,128.5347451
829,Slideseq,Mouse Normal,Puck_191112_07,SpaGCN,Kidney,0.110603459,0.187216318,0.267736917,0.561104536,0.226955516,0.159319904,0.187216318,3343.65631,703.3181968
830,Slideseq,Mouse Normal,Puck_191112_07,SpaceFlow,Kidney,0.069292999,0.142546943,0.221709225,0.514761341,0.177464806,0.119117048,0.142546943,380.7479109,260.8794484
831,Slideseq,Mouse Normal,Puck_191112_07,SpatialMGCN,Kidney,0.110239741,0.113752526,0.30966414,0.498382643,0.123064863,0.105750378,0.113752526,1704.551247,125.6130912
832,Slideseq,Mouse Normal,Puck_191112_07,stLearn,Kidney,0.171113512,0.238078325,0.345969287,0.574895464,0.255604966,0.222859196,0.238078325,1390.698812,6.953163958
833,Slideseq,Mouse Normal,Puck_191112_13,BASS,Kidney,0.087962041,0.14907838,0.345381975,0.646754501,0.172178341,0.131443524,0.14907838,4254.6,1689.072492
834,Slideseq,Mouse Normal,Puck_191112_13,Banksy,Kidney,0.084761212,0.124993782,0.348588569,0.641695703,0.146420275,0.10903769,0.124993782,1729.035248,45.08297257
835,Slideseq,Mouse Normal,Puck_191112_13,CCST,Kidney,0.071636048,0.104311712,0.328441607,0.629978616,0.123215948,0.090459698,0.104311712,14331.83364,4364.088835
836,Slideseq,Mouse Normal,Puck_191112_13,CellCharter,Kidney,0.048367167,0.110477689,0.268849631,0.63802166,0.144981919,0.089270823,0.110477689,42.10607376,369.0610306
837,Slideseq,Mouse Normal,Puck_191112_13,DeepST,Kidney,0.105845106,0.119886306,0.382145262,0.638325171,0.129118477,0.113149838,0.119886306,11532.24266,904.0552053
838,Slideseq,Mouse Normal,Puck_191112_13,GraphST,Kidney,0.043006591,0.108815961,0.267274317,0.635096917,0.142266759,0.08810101,0.108815961,6765.709216,59.42291155
839,Slideseq,Mouse Normal,Puck_191112_13,PRECAST,Kidney,0.006668105,0.02759617,0.207944951,0.590056481,0.038039223,0.021651972,0.02759617,1090.1,199.8366489
840,Slideseq,Mouse Normal,Puck_191112_13,SEDR,Kidney,0.219674703,0.140565221,0.558655238,0.636393737,0.12225137,0.169113162,0.140565221,6782.603806,73.33195062
841,Slideseq,Mouse Normal,Puck_191112_13,STAGATE,Kidney,0.057751039,0.098905201,0.32522237,0.627040077,0.121795989,0.083369544,0.098905201,191.7011946,157.0112571
842,Slideseq,Mouse Normal,Puck_191112_13,SpaGCN,Kidney,0.018046791,0.036430656,0.268267094,0.587500862,0.045397159,0.030421945,0.036430656,4036.384434,718.2226292
843,Slideseq,Mouse Normal,Puck_191112_13,SpaceFlow,Kidney,0.029974194,0.101246442,0.23113563,0.636545492,0.139103501,0.079595965,0.101246442,394.5629007,270.5648667
844,Slideseq,Mouse Normal,Puck_191112_13,SpatialMGCN,Kidney,0.010917213,0.021299279,0.255092534,0.587500862,0.026855073,0.017648207,0.021299279,2053.875783,156.8874928
845,Slideseq,Mouse Normal,Puck_191112_13,stLearn,Kidney,0.25297483,0.145100236,0.573113236,0.622570187,0.12658167,0.173210802,0.145100236,1420.521895,7.431176281
846,Slideseq,Mouse Normal,Puck_191204_13,BASS,Kidney,0.253193977,0.403509849,0.392363308,0.621452243,0.457698317,0.360794191,0.403509849,9063.34,3025.008616
847,Slideseq,Mouse Normal,Puck_191204_13,Banksy,Kidney,0.271978223,0.373788602,0.433260918,0.58614343,0.386433201,0.361945279,0.373788602,4053.188449,108.1005503
848,Slideseq,Mouse Normal,Puck_191204_13,CCST,Kidney,0.154002643,0.244414608,0.317459384,0.491813499,0.272255207,0.221763822,0.244414608,62865.11157,18732.28464
849,Slideseq,Mouse Normal,Puck_191204_13,CellCharter,Kidney,0.140714458,0.272087708,0.27721455,0.537638219,0.336076259,0.228590985,0.272087708,261.073802,1198.430513
850,Slideseq,Mouse Normal,Puck_191204_13,DeepST,Kidney,0.209631219,0.300065725,0.353185131,0.58806313,0.335804477,0.271575859,0.300065725,33113.1858,2399.53767
851,Slideseq,Mouse Normal,Puck_191204_13,GraphST,Kidney,0.169958147,0.292066646,0.30899551,0.552908751,0.353497192,0.248825831,0.292066646,29183.29063,133.3009544
852,Slideseq,Mouse Normal,Puck_191204_13,PRECAST,Kidney,0.137480659,0.221754407,0.27701867,0.539718687,0.270084096,0.188095935,0.221754407,2148.44,586.6743728
853,Slideseq,Mouse Normal,Puck_191204_13,SEDR,Kidney,0.240580382,0.307951428,0.40816219,0.55095974,0.329506711,0.289965126,0.307951428,26433.17128,219.5674264
854,Slideseq,Mouse Normal,Puck_191204_13,STAGATE,Kidney,0.167147986,0.276666274,0.317584728,0.519539325,0.323931571,0.241499438,0.276666274,478.5543673,396.5002682
855,Slideseq,Mouse Normal,Puck_191204_13,SpaGCN,Kidney,0.220545522,0.312101289,0.35921914,0.608688519,0.359945114,0.275484014,0.312101289,17829.71828,3501.450338
856,Slideseq,Mouse Normal,Puck_191204_13,SpaceFlow,Kidney,0.099594012,0.231169258,0.234887611,0.50248384,0.287818251,0.193157566,0.231169258,555.6844332,475.0187026
857,Slideseq,Mouse Normal,Puck_191204_13,SpatialMGCN,Kidney,0.192186865,0.294869827,0.344292208,0.524034518,0.338944874,0.260938428,0.294869827,8093.059027,524.9659832
858,Slideseq,Mouse Normal,Puck_191204_13,stLearn,Kidney,0.257812289,0.391983347,0.392926468,0.644774748,0.445961876,0.34971859,0.391983347,4255.654639,19.24399304
859,Slideseq,Mouse OB,GSM5173925_OB1_Slide1,BASS,Brain,0.300295571,0.340559558,0.496675824,0.65448799,0.340373557,0.340745762,0.340559558,4922.44,1771.19752
860,Slideseq,Mouse OB,GSM5173925_OB1_Slide1,Banksy,Brain,0.172825039,0.233053195,0.429500027,0.542465234,0.217387843,0.2532325,0.233053195,2205.164273,27.96196461
861,Slideseq,Mouse OB,GSM5173925_OB1_Slide1,CCST,Brain,0.274087701,0.311296616,0.513942468,0.63403287,0.276159539,0.356685495,0.311296616,17535.27818,5209.163304
862,Slideseq,Mouse OB,GSM5173925_OB1_Slide1,CellCharter,Brain,0.26333294,0.294289379,0.463199836,0.637130215,0.297882963,0.290791829,0.294289379,239.9988394,551.6370073
863,Slideseq,Mouse OB,GSM5173925_OB1_Slide1,DeepST,Brain,0.278682422,0.329184176,0.488416922,0.644740834,0.324316531,0.334272634,0.329184176,15034.84862,1124.633516
864,Slideseq,Mouse OB,GSM5173925_OB1_Slide1,GraphST,Brain,0.129490617,0.204054771,0.431974808,0.484639697,0.183065957,0.230479642,0.204054771,8141.961592,44.82032647
865,Slideseq,Mouse OB,GSM5173925_OB1_Slide1,PRECAST,Brain,0.106253749,0.152922273,0.37234763,0.542902308,0.148576158,0.157530312,0.152922273,1158.4,103.4727341
866,Slideseq,Mouse OB,GSM5173925_OB1_Slide1,SEDR,Brain,0.199892441,0.320923125,0.446300399,0.613109987,0.309018232,0.334090163,0.320923125,8325.148082,98.77570877
867,Slideseq,Mouse OB,GSM5173925_OB1_Slide1,STAGATE,Brain,0.258802712,0.34614882,0.473046615,0.631896334,0.341642625,0.350775478,0.34614882,314.6321163,124.8026838
868,Slideseq,Mouse OB,GSM5173925_OB1_Slide1,SpaGCN,Brain,0.303581111,0.374492712,0.498357474,0.654614412,0.374723953,0.374261757,0.374492712,5506.216802,751.8391591
